,Unnamed: 0.1,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90,t-statistic,p-value
642,44,Proteobacteria,Pyrimidine salvage!!!RNA polymerase,0.3437043934943161,0.4971609408826378,,,25,True,0.0029359292035398,0.2258274842299112,0.461581302758721,4.888471466241203,1.132850295658378e-05
643,45,Proteobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,4.745185712969049,1.0059053221976837,,,50,True,0.0024297345132744,4.506685459544537,4.983685966393562,33.356548788301694,2.3932276022165202e-35
644,46,Proteobacteria,Aminoacyl-tRNA synthetases!!!Glycolysis,-0.0618614657137829,0.172254801181,,,14,True,0.0023172468043264,-0.1027030964604029,-0.021019834967163,-2.5394161207960506,0.01432747029009818
645,47,Proteobacteria,Lysine biosynthesis!!!Mureine biosynthesis,-1.0073619922588533,0.783328397482142,,,39,True,0.0022497541789576,-1.193089234367423,-0.8216347501502832,-9.093408309023605,4.280727199217041e-12
646,48,Proteobacteria,Arginine biosynthesis!!!Threonine biosynthesis,0.2429097155689998,0.4768751166413281,,,16,True,0.0022047590953785,0.1298425772797669,0.3559768538582326,3.6018467120842326,0.0007365219499160298
647,49,Proteobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,-0.1376441852802338,0.2015307716358682,,,25,True,0.0021991347099311,-0.1854271515766844,-0.0898612189837832,-4.829492588774884,1.3847021865043586e-05
648,50,Proteobacteria,Pyrimidine salvage!!!Pyrimidine salvage,-0.2832016211360136,0.3477178641492552,,,30,True,0.0020810226155358,-0.3656455618228388,-0.2007576804491883,-5.7590882550210685,5.489312902602558e-07
649,51,Proteobacteria,"Isoleucine, leucine, valine biosynthesis!!!Isoleucine, leucine, valine biosynthesis",-0.1051081429939405,0.2812804616105063,,,23,True,0.0020304031465093,-0.1717997688329436,-0.0384165171549375,-2.6422980196845836,0.011023427533565154
650,52,Proteobacteria,NADH dehydrogenase,-0.6152278432064593,0.7378756109349366,,,34,True,0.00159732546706,-0.7901782250368924,-0.4402774613760263,-5.8957332842977115,3.3865399280884193e-07
651,53,Proteobacteria,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",-0.1457105106819269,0.3173117026211711,,,20,True,0.0015354572271386,-0.2209451474013858,-0.0704758739624681,-3.247056107361828,0.0021069003742750217
652,54,Proteobacteria,Lipid A biosynthesis,0.0428360852513639,0.1917656341283186,,,8,False,0.0014623402163225,-0.0026315659563987,0.0883037364591265,1.5795158761583081,0.1206522887002638
653,55,Proteobacteria,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,0.0550571740134496,0.1743011824105244,,,9,True,0.0006749262536873,0.0137303460707571,0.0963840019561421,2.233564945427891,0.0301094210584127
654,56,Proteobacteria,RNA polymerase!!!RNA polymerase,0.0763356636533136,0.3436134364340512,,,9,False,0.0006580530973451,-0.0051351168079547,0.157806444114582,1.5708776110678448,0.12264676531275526
655,57,Proteobacteria,Fatty acid biosynthesis!!!Lysine biosynthesis,-0.1149395344058207,0.3488364590161701,,,11,True,0.0006411799410029,-0.1976486940484973,-0.0322303747631441,-2.3298747050122097,0.023976300048419268
656,58,Proteobacteria,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,-0.0146418487959144,0.2017046152364061,,,3,False,0.0005680629301867,-0.0624660334275995,0.0331823358357706,-0.5132926958842566,0.6100532838529802
657,59,Proteobacteria,A/V-type ATP synthase,-0.0660421532032459,0.2995456076718444,,,5,False,0.0004218289085545,-0.1370644470169917,0.0049801406104999,-1.5589897891387268,0.12543484541581526
658,60,Proteobacteria,RNA polymerase!!!Pyruvate oxidation,1.866166749379044,1.0394686391326902,,,45,True,0.0004162045231071,1.619708630121515,2.112624868636573,12.694747235585734,4.1420927527051146e-17
659,61,Proteobacteria,Cysteine biosynthesis!!!CRISPR-Cas system,-0.0373922168732973,0.2644029011470663,,,1,False,0.0003880825958701,-0.1000821714228757,0.0252977376762809,-0.9999999999999974,0.3222234059506768
660,62,Proteobacteria,"Isoleucine, leucine, valine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway",0.0471764297241701,0.1671425327843174,,,11,True,0.0002587217305801,0.0075469183304124,0.0868059411179278,1.995827920902564,0.0515266590930377
661,63,Proteobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis,0.1695515317385325,0.3107409269863663,,,22,True,0.0002530973451327,0.0958748265853096,0.2432282368917553,3.85823132522684,0.0003339538399313288
662,64,Proteobacteria,Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis,0.0002432604142512,0.1384703517737268,,,12,False,0.0002193510324483,-0.0325880739678577,0.0330745947963603,0.012422232362950448,0.9901391880111681
663,65,Proteobacteria,Pyrimidine biosynthesis!!!Pyruvate oxidation,-0.0584200788496062,0.1885508071205002,,,5,True,0.0001518584070795,-0.1031254942493254,-0.0137146634498871,-2.190880778654487,0.03324639359292535
664,66,Proteobacteria,Mureine biosynthesis!!!tRNA modification,-0.0561528519397133,0.1584202232473325,,,7,True,9.561455260568656e-05,-0.0937143028618622,-0.0185914010175644,-2.5063758638658546,0.015565910996291241
665,67,Proteobacteria,RNA polymerase,-0.5817704036864306,0.8292168688410835,,,26,True,5.061946902655082e-05,-0.7783778069859763,-0.385163000386885,-4.960991665729712,8.842477026706879e-06
666,68,Proteobacteria,Na+-translocating NADH dehydrogenase,-0.0317194247722665,0.1895614004252261,,,2,False,2.812192723692745e-05,-0.0766644519465407,0.0132256024020076,-1.1832060905592168,0.24243642586763586
667,69,Proteobacteria,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,0.1431734911630468,0.3879023467596955,,,13,True,2.2497541789549363e-05,0.0512018055932499,0.2351451767328436,2.6099080692146446,0.011979584904380908
668,70,Proteobacteria,Ubiquinone biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
669,71,Proteobacteria,Glutamine biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
670,72,Proteobacteria,Pyruvate oxidation!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
671,73,Proteobacteria,Glycolysis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
672,74,Proteobacteria,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,-0.012138992868145,0.085835641738405,,,1,False,0.0,-0.0324906321881745,0.0082126464518844,-0.9999999999999963,0.32222340595067733
673,75,Proteobacteria,3D,-0.0044069381600474,0.0311617585723932,,,1,False,0.0,-0.011795394262886,0.0029815179427911,-0.9999999999999882,0.3222234059506811
674,76,Proteobacteria,Non-phosphorylated Entner-Doudoroff pathway!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
675,77,Proteobacteria,Menaquinone biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
676,78,Proteobacteria,Menaquinone biosynthesis!!!Pantothenate/CoA biosynthesis,-0.0710698635457589,0.2498162454419991,,,6,True,0.0,-0.130301320555356,-0.0118384065361617,-2.0116378885726394,0.04977434501630168
677,79,Proteobacteria,NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
678,80,Proteobacteria,Methionine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
679,81,Proteobacteria,Pentose phosphate pathway!!!Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
680,82,Proteobacteria,"TCA cycle, glyoxylate bypass",0.0,0.0,,,0,False,0.0,,,,
681,83,Proteobacteria,Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
682,84,Proteobacteria,Glycolysis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
683,85,Proteobacteria,Thiamine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
684,86,Proteobacteria,Cysteine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
685,87,Proteobacteria,Cysteine biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
686,88,Proteobacteria,Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
687,89,Proteobacteria,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
688,90,Proteobacteria,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
689,91,Proteobacteria,tRNA modification!!!Purine salvage,0.0,0.0,,,0,False,0.0,,,,
690,92,Proteobacteria,tRNA modification,0.0,0.0,,,0,False,0.0,,,,
691,93,Proteobacteria,Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
692,94,Proteobacteria,Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
693,95,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
694,96,Proteobacteria,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,0.0,0.0,,,0,False,0.0,,,,
695,97,Proteobacteria,Purine biosynthesis!!!Purine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
696,98,Proteobacteria,16S rRNA modification!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
697,99,Proteobacteria,TCA cycle,0.0,0.0,,,0,False,0.0,,,,
698,100,Proteobacteria,Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
699,101,Proteobacteria,Cysteine biosynthesis!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
700,102,Proteobacteria,Lipid A biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
701,103,Proteobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
702,104,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0564219551948356,0.2655211841960146,,,6,False,0.0,-0.0065331443785226,0.1193770547681939,1.5025673844772887,0.13936847139244699
703,105,Proteobacteria,Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
704,106,Proteobacteria,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
705,107,Proteobacteria,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
706,108,Proteobacteria,NADH dehydrogenase!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
707,109,Proteobacteria,Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
708,110,Proteobacteria,Pyrimidine biosynthesis!!!Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
709,111,Proteobacteria,Methionine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
710,112,Proteobacteria,Pyrimidine salvage,-0.0240495397478641,0.0933692388266363,,,4,True,0.0,-0.0461873956979197,-0.0019116837978085,-1.8213271152081811,0.0746650544791
711,113,Proteobacteria,Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
712,114,Proteobacteria,Thiamine biosynthesis,-0.1410483658765167,0.4202727209417712,,,7,True,0.0,-0.2406950704322,-0.0414016613208335,-2.3731318026797332,0.021604843809990604
713,115,Proteobacteria,RNA polymerase!!!Ribosome 50S subunit,0.0,0.0,,,0,False,0.0,,,,
714,116,Proteobacteria,Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
715,117,Proteobacteria,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
716,118,Proteobacteria,Molybdopterin biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
717,119,Proteobacteria,Fatty acid biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
718,120,Proteobacteria,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
719,121,Proteobacteria,Isoprenoid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
720,122,Proteobacteria,Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
721,123,Proteobacteria,Cobalamine/B12 biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
722,124,Proteobacteria,Pyrimidine salvagetRNA modification,0.0,0.0,,,0,False,0.0,,,,
723,125,Proteobacteria,Molybdopterin biosynthesis!!!Urea cycle!!!Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
724,126,Proteobacteria,Menaquinone biosynthesis!!!Lipid A biosynthesis,-0.013753738697748,0.0972536189984547,,,1,False,0.0,-0.0368125815786132,0.0093051041831171,-0.9999999999999976,0.32222340595067667
725,127,Proteobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
726,128,Proteobacteria,Pyrimidine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
727,129,Proteobacteria,Cysteine biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
728,130,Proteobacteria,Glycolysis!!!Glycolysis,0.0,0.0,,,0,False,0.0,,,,
729,131,Proteobacteria,Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
730,132,Proteobacteria,Fatty acid biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
731,133,Proteobacteria,2Fe2S,0.0,0.0,,,0,False,0.0,,,,
732,134,Proteobacteria,Folate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
733,135,Proteobacteria,Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
734,136,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
735,137,Proteobacteria,Fatty acid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
736,138,Proteobacteria,Mureine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
737,139,Proteobacteria,Glycine cleavage!!!Glycine cleavage,0.0,0.0,,,0,False,0.0,,,,
738,140,Proteobacteria,Photosystem II,0.0,0.0,,,0,False,0.0,,,,
739,141,Proteobacteria,Proline degradation!!!Proline degradation,0.0,0.0,,,0,False,0.0,,,,
740,142,Proteobacteria,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
741,143,Proteobacteria,Archaeal ribosomal proteins,0.0,0.0,,,0,False,0.0,,,,
742,144,Proteobacteria,Pyrimidine degradation!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
743,145,Proteobacteria,Pyrimidine degradation!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
744,146,Proteobacteria,Pyrimidine degradation!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
745,147,Proteobacteria,Aromatic amino acid biosynthesis!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
746,148,Proteobacteria,Asparagine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
747,149,Proteobacteria,Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
748,150,Proteobacteria,Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
749,151,Proteobacteria,Isoprenoid biosynthesis!!!Riboflavin/FAD biosynthesis,-0.0482143584929396,0.1455705794827793,,,7,True,0.0,-0.0827291575815292,-0.01369955940435,-2.3420048173229877,0.023288858824641226
750,152,Proteobacteria,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
751,153,Proteobacteria,Proline degradation,0.0,0.0,,,0,False,0.0,,,,
752,154,Proteobacteria,Fatty acid biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
753,155,Proteobacteria,Purine biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
754,156,Proteobacteria,Arginine biosynthesis!!!Glycolysis,0.0,0.0,,,0,False,0.0,,,,
755,157,Proteobacteria,Lysine biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
756,158,Proteobacteria,NADH dehydrogenase!!!NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
757,159,Proteobacteria,Glutamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
758,160,Proteobacteria,Biotin biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
759,161,Proteobacteria,Gluconeogenesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
760,162,Proteobacteria,CRISPR-Cas system!!!CRISPR-Cas system,0.0,0.0,,,0,False,0.0,,,,
761,163,Proteobacteria,Proline degradation!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
762,164,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
763,165,Proteobacteria,Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
764,166,Proteobacteria,Heme biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
765,167,Proteobacteria,23S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
766,168,Proteobacteria,Ribosome 50S subunit,0.0,0.0,,,0,False,0.0,,,,
767,169,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
768,170,Proteobacteria,Phospholipid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
769,171,Proteobacteria,Aminoacyl-tRNA synthetases,0.0,0.0,,,0,False,0.0,,,,
770,172,Proteobacteria,Phospholipid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
771,173,Proteobacteria,Phospholipid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
772,174,Proteobacteria,Pyridoxal phosphate biosynthesis!!!Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
773,175,Proteobacteria,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
774,176,Proteobacteria,Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
775,177,Proteobacteria,Fatty acid biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
776,178,Proteobacteria,Aromatic amino acid biosynthesis!!!Folate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
777,179,Proteobacteria,Ubiquinone biosynthesis!!!Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
778,180,Proteobacteria,Glutamine biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
779,181,Proteobacteria,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
780,182,Proteobacteria,FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
781,183,Proteobacteria,Fatty acid biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
782,184,Proteobacteria,Translation factors,0.0,0.0,,,0,False,0.0,,,,
783,185,Proteobacteria,Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
784,186,Proteobacteria,Folate biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
785,187,Proteobacteria,Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
786,188,Proteobacteria,Ubiquinone biosynthesis!!!Biotin biosynthesis,0.3219563177908842,0.4915579010175063,,,22,True,0.0,0.2054078898440469,0.4385047457377214,4.631346481961594,2.7037457133059534e-05
787,189,Proteobacteria,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,-0.2852171883435221,0.6178383872323139,,,13,True,0.0,-0.4317067323180599,-0.1387276443689845,-3.2642680052968567,0.0020046989717680936
788,190,Proteobacteria,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
789,191,Proteobacteria,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
790,192,Proteobacteria,Lipoate biosynthesis!!!Lipoate biosynthesis,-0.0621224350535544,0.1677188027032721,,,9,True,0.0,-0.1018885801032623,-0.0223562900038464,-2.6190978221985723,0.011700874656984453
791,193,Proteobacteria,Pyrimidine salvage!!!Biotin biosynthesis,-0.002620392301365,0.018450909119247,,,2,False,0.0,-0.0069951047158882,0.001754320113158,-1.0042308233643467,0.32020093830212465
792,194,Proteobacteria,Arginine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
793,195,Proteobacteria,Cysteine biosynthesis!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
794,196,Proteobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
795,197,Proteobacteria,Purine salvage,0.0,0.0,,,0,False,0.0,,,,
796,198,Proteobacteria,Translation factors!!!Mureine biosynthesis,-1.3115544450101266,1.4026908278927777,,,31,True,0.0,-1.6441325818846444,-0.978976308135609,-6.611642590942435,2.651949503671359e-08
797,199,Proteobacteria,Ribosome 30S subunit!!!Ribosome 30S subunit,-0.0656805470117095,0.2492190566231204,,,5,True,0.0,-0.124770410492073,-0.006590683531346,-1.863547708322118,0.06838352363324277
798,200,Proteobacteria,Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
799,201,Proteobacteria,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
